시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
나주시,○○축사,한우,,,전라남도 나주시 반남면 대안리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 봉황면 오림리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 반남면 흥덕리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 운곡동,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 세지면 교산리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 세지면 내정리,,,2023-01-20
나주시,○○축산,한우,,,전라남도 나주시 왕곡면 행전리,,,2023-01-20
나주시,○○축산,한우,,,전라남도 나주시 다시면 문동리,,,2023-01-20
나주시,○○축산,젖소,,,전라남도 나주시 왕곡면 화정리,,,2023-01-20
나주시,○○축산,한우,,,전라남도 나주시 봉황면 죽석리,,,2023-01-20
나주시,○○축산,한우,,,전라남도 나주시 동강면 장동리,,,2023-01-20
나주시,○○축산,돼지,,,전라남도 나주시 다시면 죽산리,,,2023-01-20
