시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
김포시,대명농장Ⅱ,닭,육계,25000,10040,경기도 김포시 대곶면 학의동로34번길 42,경기도 김포시 대곶면 대명리 583번지,37.6550660000,126.5580403000,20181204,
김포시,대박축산,메추리,산란계,420000,10047,경기도 김포시 대곶면 고음달로 13-56,경기도 김포시 대곶면 대능리 886번지,37.6240306000,126.5980152000,20181204,
김포시,대포농장,닭,육계,30000,10048,,경기도 김포시 양촌읍 대포리 261번지 18호,37.6130576000,126.6272729000,20181204,
김포시,대포농장,닭,육계,25000,10010,경기도 김포시 통진읍 서암로 282-33,경기도 김포시 통진읍 동을산리 159-1번지,37.7039470000,126.6131144000,20181204,
김포시,도담농원,닭,산란계,1400,10004,경기도 김포시 하성면 평화공원로70번길 284-120,경기도 김포시 하성면 가금리 311번지,37.7379497000,126.6069444000,20181204,
김포시,도수농장,닭,산란계,20000,10030,경기도 김포시 통진읍 마송2로104번길 58-25,경기도 김포시 통진읍 마송리 399-1번지,37.6844202000,126.5893525000,20181204,
김포시,동해농장,닭,산란계,12000,10069,,경기도 김포시 양촌읍 구래리 742번지,37.6333211000,126.6303673000,20181204,
김포시,두레농장,닭,육계,1300,10046,경기도 김포시 대곶면 삭시갈마로 73,경기도 김포시 대곶면 대능리 700번지,37.6259636000,126.6007090000,20181204,
김포시,루디요안 농장,닭,산란계,120,10001,경기도 김포시 월곶면 용강로437번길 45-26,경기도 김포시 월곶면 용강리 335-7번지,37.7561537000,126.5533926000,20181204,
김포시,말무리농장,닭,산란계,5000,10010,경기도 김포시 통진읍 애기봉로571번길 128-70,경기도 김포시 통진읍 귀전리 84번지,37.7326325000,126.6068284000,20181204,
김포시,명석농장,닭,육계,20000,10022,경기도 김포시 월곶면 고척로 7,경기도 김포시 월곶면 갈산리 19번지,37.7147908000,126.5786946000,20181204,
김포시,문수골농원,닭,육계,35,10000,,경기도 김포시 월곶면 성동리 212번지 7호,37.7403509000,126.5344466000,20181204,
김포시,미혜농장,닭,산란계,1000,10046,,경기도 김포시 대곶면 대능리 622번지 23호,37.6213190000,126.5927535000,20181204,
김포시,미화농장,닭,산란계,12000,10030,,경기도 김포시 통진읍 가현리 625번지 8호,37.6779818000,126.5858921000,20181204,
김포시,밤농장,닭,육계,150,,,경기도 김포시 양촌읍 구래리 산 118번지,37.6279483000,126.6254699000,20181204,
김포시,방글농장,닭,산란계,12000,10013,,경기도 김포시 하성면 봉성리 258번지 2호,37.6933825000,126.6476326000,20181204,
김포시,방씨농장,닭,육계,200,10050,경기도 김포시 대곶면 약암로 522-24,경기도 김포시 대곶면 대벽리 803번지,37.6055214000,126.5618277000,20181204,
김포시,백산농원,닭,육계,10000,,,경기도 김포시 양촌읍 구래리 산 37번지,37.6427418000,126.6323710000,20181204,
김포시,범아농장,닭,산란계,30000,10020,,경기도 김포시 월곶면 포내리 산 14번지 12호,37.7282168000,126.5426148000,20181204,
김포시,봉성농장,닭,산란계,30000,10015,경기도 김포시 통진읍 동을산로106번길 172-107,경기도 김포시 통진읍 동을산리 496번지,37.6932738000,126.6195606000,20181204,
김포시,부부농장,닭,육계,40000,10055,경기도 김포시 양촌읍 양곡3로 104-60,경기도 김포시 양촌읍 석모리 690번지 1호,37.6587196000,126.6412232000,20181204,
김포시,부부농장,닭,육계,35000,10056,경기도 김포시 양촌읍 양곡2로 134-78,경기도 김포시 양촌읍 양곡리 183-4번지,37.6663638000,126.6298516000,20181204,
김포시,산천농장,닭,육계,440,10041,,경기도 김포시 대곶면 신안리 247번지 2호,37.6505562000,126.5400531000,20181204,
김포시,상권 농장,닭,산란계,147,10010,경기도 김포시 통진읍 애기봉로523번길 155,경기도 김포시 통진읍 귀전리 103-1번지,37.7333715000,126.6022767000,20181204,
김포시,상림,닭,산란계,9000,10038,,경기도 김포시 통진읍 가현리 809번지 1호,37.6685750000,126.5835995000,20181204,
김포시,샘농원,닭,육계,70000,10053,경기도 김포시 양촌읍 금포로1491번길 248,경기도 김포시 양촌읍 누산리 1035-6번지,37.6720247000,126.6638780000,20181204,
김포시,샘재 양계장,닭,육계,25000,,,경기도 김포시 운양동 119번지 8호,37.6485712000,126.6985311000,20181204,
김포시,서암리농장,닭,산란계,45000,10016,경기도 김포시 통진읍 서암고정로 112,경기도 김포시 통진읍 서암리 593-2번지,37.6941552000,126.6109836000,20181204,
김포시,서울양계장,닭,육계,0,10026,경기도 김포시 대곶면 쇄암로89번길 35,경기도 김포시 대곶면 쇄암리 391번지,37.6754369000,126.5447805000,20181204,
김포시,선풍농장,닭,육계,10000,10028,경기도 김포시 대곶면 대곶북로305번길 182,"경기도 김포시 대곶면 석정리 112번지 (석정리 112, 112-2)",37.6707910000,126.5678811000,20181204,
김포시,성수농장,닭,육계,50000,10014,경기도 김포시 통진읍 하성로 141-32,경기도 김포시 통진읍 수참리 67-1번지,37.6891649000,126.6303623000,20181204,
김포시,성호농장,닭,산란계,21,10013,경기도 김포시 하성면 하성로242번길 58-6,경기도 김포시 하성면 하사리 202번지,37.6979850000,126.6365274000,20181204,
김포시,세명농장,닭,산란계,50000,10038,경기도 김포시 통진읍 율마로211번길 100-13,경기도 김포시 통진읍 가현리 521-3번지,37.6710339000,126.5925755000,20181204,
김포시,쇄암축산,메추리,산란계,70000,10026,경기도 김포시 대곶면 쇄암로 156-30,경기도 김포시 대곶면 쇄암리 56-1번지,37.6825869000,126.5422829000,20181204,
김포시,수현2 농장,닭,육계,30000,10020,경기도 김포시 월곶면 포내로 124,경기도 김포시 월곶면 포내리 252-4번지,37.7259737000,126.5281279000,20181204,
김포시,수현농장,닭,육계,25000,10020,,경기도 김포시 월곶면 포내리 251번지 6호,37.7242281000,126.5290358000,20181204,
김포시,순이농장,닭,산란계,150,10058,경기도 김포시 양촌읍 구래로 130,경기도 김포시 양촌읍 구래리 12-2번지,37.6547049000,126.6144153000,20181204,
김포시,시암청정농원,닭,육계,400,10006,,경기도 김포시 하성면 시암리 396번지,37.7615744000,126.6339888000,20181204,
김포시,신미농장,닭,육계,30000,10055,경기도 김포시 양촌읍 김포한강4로278번길 103-20,경기도 김포시 양촌읍 석모리 142번지,37.6562586000,126.6513315000,20181204,
김포시,써니농장,닭,산란계,22000,10030,경기도 김포시 통진읍 율마로275번길 200,경기도 김포시 통진읍 가현리 162-3번지,37.6724150000,126.5882647000,20181204,
김포시,아라농장,닭,산란계,100000,10012,경기도 김포시 하성면 마곡로 319-3,경기도 김포시 하성면 석탄리 978번지,37.7209713000,126.6626826000,20181204,
김포시,안골농원,닭,산란계,6000,10002,,경기도 김포시 월곶면 조강리 107번지 109호,37.7474354000,126.5863541000,20181204,
김포시,약산농장,닭,산란계,12000,10042,경기도 김포시 대곶면 대곶서로89번길 81-26,경기도 김포시 대곶면 약암리 산47-1번지,37.6344612000,126.5699716000,20181204,
김포시,에스에프농장,닭,산란계,80000,10095,경기도 김포시 고촌읍 금파로 261,경기도 김포시 고촌읍 향산리 906번지,37.6215777000,126.7350913000,20181204,
김포시,에스에프농장,오리,오리,7000,10095,,경기도 김포시 고촌읍 향산리 908번지,37.6218111000,126.7350080000,20181204,
김포시,영경농장,닭,산란계,4,10124,,경기도 김포시 고촌읍 신곡리 183번지 3호,37.6033215000,126.7847203000,20181204,
김포시,영창농장,닭,육계,20000,10042,,경기도 김포시 대곶면 대벽리 185번지,37.6341724000,126.5788820000,20181204,
김포시,영철농장,닭,육계,25000,,,경기도 김포시 양촌읍 구래리 652번지 1호,37.6379168000,126.6343052000,20181204,
김포시,옥화농장,닭,산란계,20,10005,,경기도 김포시 하성면 마조리 209번지 17호,37.7511708000,126.6357799000,20181204,
김포시,용농장,닭,육계,0,10095,,경기도 김포시 고촌읍 향산리 906번지 1호,37.6214135000,126.7349015000,20181204,
김포시,우리집토종닭,닭,육계,300,,,경기도 김포시 하성면 석탄리 491번지 32호,37.7252975000,126.6321592000,20181204,
김포시,우정농장,닭,산란계,18000,10028,,경기도 김포시 대곶면 석정리 산 44번지,37.6702696000,126.5598320000,20181204,
김포시,우주이엔지,닭,산란계,41,10045,경기도 김포시 양촌읍 유현삭시로 277-4,경기도 김포시 양촌읍 유현리 390-6번지,37.6380561000,126.6145544000,20181204,
김포시,운호농장,닭,육계,80000,,,경기도 김포시 양촌읍 누산리 1089번지 75호,37.6713104000,126.6612724000,20181204,
김포시,원기농장,닭,산란계,25000,10042,,경기도 김포시 대곶면 약암리 930번지,37.6193729000,126.5754709000,20181204,
김포시,유성농장,닭,산란계,32000,10028,경기도 김포시 대곶면 대곶북로 367-46,경기도 김포시 대곶면 석정리 46번지,37.6757940000,126.5740424000,20181204,
김포시,은상농장,닭,산란계,120000,10037,경기도 김포시 대곶면 율마로256번길 146-10,경기도 김포시 대곶면 거물대리 77번지,37.6705980000,126.6036693000,20181204,
김포시,은혜농장,닭,산란계,9000,10030,,경기도 김포시 통진읍 가현리 산 50번지 3호,37.6784409000,126.5843530000,20181204,
김포시,이범주농장,닭,육계,15000,10047,경기도 김포시 양촌읍 유현삭시로 25-35,경기도 김포시 양촌읍 학운리 876번지,37.6220417000,126.6050643000,20181204,
김포시,이원행 농장,닭,육계,28000,10047,,경기도 김포시 양촌읍 학운리 399번지,37.6260812000,126.6030291000,20181204,
김포시,인집농장,닭,산란계,100,10006,,경기도 김포시 하성면 시암리 453번지 2호,37.7617861000,126.6390466000,20181204,
김포시,인천농장,닭,육계,7000,10002,,경기도 김포시 월곶면 조강리 79번지,37.7492197000,126.5863882000,20181204,
김포시,인하 농장,닭,산란계,14000,10030,경기도 김포시 통진읍 가현로85번길 107,경기도 김포시 통진읍 가현리 620-2번지,37.6768207000,126.5859934000,20181204,
김포시,일진농장,닭,산란계,2000,10030,경기도 김포시 통진읍 가현로230번길 76,경기도 김포시 통진읍 가현리 324번지,37.6786223000,126.5965246000,20181204,
김포시,장락농장,닭,산란계,50000,10026,경기도 김포시 대곶면 대곶로321번길 104,경기도 김포시 대곶면 쇄암리 445-4번지,37.6708688000,126.5499024000,20181204,
김포시,정윤농장,닭,육계,24000,10052,경기도 김포시 양촌읍 양곡로130번길 143,경기도 김포시 양촌읍 누산리 1036-158번지,37.6718739000,126.6537810000,20181204,
김포시,젖가락이 행복한 농장,닭,산란계,100,10042,경기도 김포시 대곶면 대곶서로 190-28,경기도 김포시 대곶면 대벽리 174-1번지,37.6354266000,126.5790394000,20181204,
김포시,종훈농장,닭,산란계,10000,10029,,경기도 김포시 통진읍 옹정리 산 58번지,37.6825710000,126.5711919000,20181204,
김포시,좋아좋아 토종닭 농장,닭,육계,300,10006,,경기도 김포시 하성면 시암리 218번지,37.7707949000,126.6366229000,20181204,
김포시,주일농장,닭,산란계,12000,,,경기도 김포시 양촌읍 학운리 산 20번지,37.6204384000,126.6212131000,20181204,
김포시,준희농장,닭,산란계,14500,10030,경기도 김포시 통진읍 가현로149번길 71,경기도 김포시 통진읍 가현리 622-3번지,37.6778414000,126.5869603000,20181204,
김포시,진영농장,닭,산란계,0,10121,경기도 김포시 고촌읍 금포로549번길 241,경기도 김포시 고촌읍 향산리 341번지,37.6233666000,126.7482354000,20181204,
김포시,천풍농장,닭,산란계,12000,10050,경기도 김포시 대곶면 천호로116번길 7-56,경기도 김포시 대곶면 대벽리 1039번지,37.6177232000,126.5679473000,20181204,
김포시,청계농장,닭,산란계,20,10124,,경기도 김포시 고촌읍 신곡리 439번지 18호,37.6088152000,126.7722745000,20181204,
김포시,청솔산업,닭,육계,100,10010,경기도 김포시 통진읍 서암로 281-22,경기도 김포시 통진읍 귀전리 1008번지,37.7070605000,126.6104822000,20181204,
김포시,청암농장,메추리,산란계,120000,10042,경기도 김포시 대곶면 대곶서로89번길 166,경기도 김포시 대곶면 약암리 267번지,37.6368162000,126.5687595000,20181204,
김포시,초롱농장,닭,산란계,3000,10027,,경기도 김포시 대곶면 송마리 178번지,37.6632084000,126.5711662000,20181204,
김포시,태경농장,닭,산란계,40000,10024,경기도 김포시 월곶면 김포대로2659번길 71-88,경기도 김포시 월곶면 군하리 323-30번지,37.7058907000,126.5521466000,20181204,
김포시,태원농장,닭,육계,35000,10055,경기도 김포시 양촌읍 김포한강4로278번길 179,경기도 김포시 양촌읍 석모리 131-2번지,37.6586032000,126.6538731000,20181204,
김포시,태원농장,닭,육계,34200,10054,경기도 김포시 양촌읍 석모1로 100-16,"경기도 김포시 양촌읍 누산리 437-5번지 (누산리 437-5, 437-6)",37.6592798000,126.6571136000,20181204,
김포시,포내농장,닭,산란계,20000,10020,경기도 김포시 월곶면 김포대로2970번길 117-58,경기도 김포시 월곶면 포내리 106-12번지,37.7294578000,126.5416943000,20181204,
김포시,푸른농장,닭,산란계,12000,10030,경기도 김포시 통진읍 가현로149번길 151-13,"경기도 김포시 통진읍 가현리 산50-3번지 (가현리 633, 633-1)",37.6784409000,126.5843530000,20181204,
김포시,하나농장,닭,육계,38000,10041,,경기도 김포시 대곶면 대명리 208번지,37.6533992000,126.5477488000,20181204,
김포시,하림농장,닭,산란계,40,10050,경기도 김포시 대곶면 약암로 598-50,경기도 김포시 대곶면 대벽리 1164번지,37.6123973000,126.5582410000,20181204,
김포시,하성농장,메추리,산란계,120000,10006,경기도 김포시 하성면 하성로1032번길 92-75,경기도 김포시 하성면 시암리 624-2번지,37.7615988000,126.6470510000,20181204,
