시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
부안군,농업회사법인 한스팜(주) 부안지점,닭,종계/산란계,151678.0,전라북도 부안군 주산면 백석리 424번지 15호 외 6필지(424-2 424-3 424-5 425-21 425-22 425-23),35.6763879318158,126.714671373572,2023-12-05,2023-12-16,approx_address
부안군,농업회사법인가농유한회사 계화농장,닭,육계,504000.0,전라북도 부안군 계화면 창북리 4225번지 1호 외 3필,35.79268840902063,126.68070523994184,2023-12-05,2023-12-16,approx_keyword_single_parcel
부안군,다산2농장,오리,,5500.0,전라북도 부안군 진서면 진서리 1273번지 5호,35.6039346669402,126.607529187607,2023-12-05,2023-12-16,approx_address_dong
부안군,다산농장,닭,육계,90000.0,전라북도 부안군 보안면 상입석리 631번지 1호 631-2  631-3  632-16,35.6268209024751,126.678354596728,2023-12-05,2023-12-16,approx_address_dong
부안군,대동농장,닭,육계,95000.0,전라북도 부안군 줄포면 대동리 659번지 3호 2필지(659-7  -8),35.6062177068607,126.695079787349,2023-12-05,2023-12-16,exact
부안군,대명농장,오리,,24222.0,전라북도 부안군 계화면 창북리 4466번지 14호 외 1필지(4466-13),35.7766407058579,126.682127553119,2023-12-05,2023-12-16,approx_address_dong
부안군,대명농장2,오리,,18468.0,전라북도 부안군 계화면 창북리 4466번지 12호,35.7766407058579,126.682127553119,2023-12-05,2023-12-16,approx_address_dong
부안군,대원농산,오리,,18000.0,전라북도 부안군 계화면 의복리 1719번지 외 1필지 (1720),35.7509136530782,126.655324031806,2023-12-05,2023-12-16,approx_address_single_parcel
부안군,대원농산,오리,,18000.0,전라북도 부안군 계화면 의복리 1721번지 외 1필(1721-1),35.7500907737803,126.655473188606,2023-12-05,2023-12-16,approx_address_single_parcel
부안군,더불어참,닭,육계,100000.0,전라북도 부안군 동진면 안성리 1853번지 1호 외 4필지(1844-10  1844-11  1844-12  1844-13),35.7798645389427,126.744516585718,2023-12-05,2023-12-16,approx_address_dong
부안군,도담농장,오리,,24000.0,전라북도 부안군 줄포면 신리 923번지 외 4필지(923-1  -2  -3  -4),35.582888001814,126.70055239562,2023-12-05,2023-12-16,exact
부안군,도담농장,닭,육계,135233.0,전라북도 부안군 동진면 안성리 1852번지 3호 외 1필지(1852-2),35.7798645389427,126.744516585718,2023-12-05,2023-12-16,approx_address_dong
부안군,동송농장,오리,,12000.0,전라북도 부안군 줄포면 장동리 575번지 3호 외 7필,35.5901088975601,126.690462434825,2023-12-05,2023-12-16,exact
부안군,동암농장,닭,육계,94240.0,전라북도 부안군 계화면 궁안리 2409번지 8호 외 1필지(2409-9),35.7525345367825,126.679733532738,2023-12-05,2023-12-16,approx_address_dong
부안군,동촌 농장,닭,육계,1000.0,전라북도 부안군 하서면 청호리 657번지 1호,35.7203472318358,126.641928540376,2023-12-05,2023-12-16,approx_address
부안군,드림농장,닭,육계,75000.0,전라북도 부안군 주산면 돈계리 739번지 외 1필,35.6845788985615,126.703287149149,2023-12-05,2023-12-16,approx_address_single_parcel
부안군,마루농장,닭,육계,60000.0,전라북도 부안군 동진면 안성리 1852번지 8호,35.7798645389427,126.744516585718,2023-12-05,2023-12-16,approx_address_dong
부안군,만해농장,닭,육계,25000.0,전라북도 부안군 보안면 남포리 597번지 1호,35.6318762940229,126.661606839732,2023-12-05,2023-12-16,approx_address_dong
부안군,미소농장,닭,육계,70000.0,전라북도 부안군 보안면 하입석리 1번지 29호,35.6206307388631,126.689294017539,2023-12-05,2023-12-16,approx_address_dong
부안군,반석농장,오리,,10093.0,전라북도 부안군 줄포면 우포리 8번지 10호 외 3필지(52-10  53-3  54),35.5780220374525,126.679904592697,2023-12-05,2023-12-16,exact
부안군,백산농장,닭,,64000.0,전라북도 부안군 백산면 하청리 483번지 6호,35.6854005235612,126.806373118754,2023-12-05,2023-12-16,approx_address_dong
부안군,별이,닭,,22000.0,전라북도 부안군 상서면 감교리 807번지 12호,35.6588770269032,126.663582399426,2023-12-05,2023-12-16,approx_address_dong
부안군,보경농장,닭,,28500.0,전라북도 부안군 보안면 부곡리 86번지 1호 외 6필지,35.6319660849752,126.712853302071,2023-12-05,2023-12-16,approx_address_dong
부안군,봉황타조농장,타조,,39.0,전라북도 부안군 줄포면 파산리 446번지,35.6049329543389,126.712133244593,2023-12-05,2023-12-16,exact
부안군,부광농장,오리,,17000.0,전라북도 부안군 백산면 하청리 611번지 611-1 2 3,35.6867838016753,126.801281233606,2023-12-05,2023-12-16,approx_address_single_parcel
