시도명,시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
전라북도,부안군,탑농장,닭,육계,80000.0,전라북도 부안군 계화면 궁안리 2403번지 15호 외 1필지(2403-16),,,2023-12-05
전라북도,부안군,태복농장,오리,,10000.0,전북특별자치도 부안군 보안면 하입석리 475번지 1호,,,2024-11-19
전라북도,부안군,태양농장,오리,,40000.0,전라북도 부안군 줄포면 우포리 593번지 3호 외5필지(593-4 5 6 7 8),,,2023-12-05
전라북도,부안군,태양농장,오리,,40000.0,"전북특별자치도 부안군 줄포면 우포리 593번지 3호 외5필지(593-4,5,6,7,8)",,,2024-11-19
전라북도,부안군,팜렛잇고,닭,육계,100000.0,전라북도 부안군 부안읍 내요리 194번지 1호 외 2필(191. 1943),,,2023-12-05
전라북도,부안군,팜렛잇고,닭,육계,100000.0,전북특별자치도 부안군 부안읍 순환남로 306-7,,,2024-11-19
전라북도,부안군,평교 종계장,닭,,14000.0,전북특별자치도 부안군 부안읍 밖여술길 63-7,,,2024-11-19
전라북도,부안군,평화농장,닭,육계,58000.0,전라북도 부안군 보안면 남포리 472번지,,,2023-12-05
전라북도,부안군,평화농장,닭,육계,58000.0,전북특별자치도 부안군 보안면 만회길 69-20,,,2024-11-19
전라북도,부안군,푸른농장,오리,,8000.0,전북특별자치도 부안군 백산면 하청로 112,,,2024-11-19
전라북도,부안군,푸른농장,오리,,8000.0,전라북도 부안군 백산면 하청리 415번지 8호,,,2023-12-05
전라북도,부안군,한울농장,닭,육계,98000.0,전북특별자치도 부안군 동진면 새포로 869-97,,,2024-11-19
전라북도,부안군,해금농장,닭,육계,100000.0,"전북특별자치도 부안군 상서면 부안로 2213-46, 2213-48",,,2024-11-19
전라북도,부안군,해금농장,닭,육계,100000.0,전라북도 부안군 상서면 고잔리 510번지 1호   510-8,,,2023-12-05
전라북도,부안군,해드림농장,닭,육계,80000.0,전북특별자치도 부안군 계화면 새포로 861-120,,,2024-11-19
전라북도,부안군,해바라기농장,오리,,19192.0,전북특별자치도 부안군 줄포면 점촌길 26,,,2024-11-19
전라북도,부안군,해바라기농장,오리,,19192.0,전라북도 부안군 줄포면 줄포리 36번지 15호 외 2필지(35  우포리 58-7),,,2023-12-05
전라북도,부안군,해오름농장,닭,육계,98000.0,전라북도 부안군 계화면 창북리 4239번지 1호,,,2023-12-05
전라북도,부안군,해오름농장,닭,육계,108000.0,전북특별자치도 부안군 계화면 새포로 595-269,,,2024-11-19
전라북도,부안군,해와달농장,오리,,13000.0,전라북도 부안군 줄포면 대동리 517번지 2호 외 3필,,,2023-12-05
전라북도,부안군,해와달농장,오리,,17056.0,전북특별자치도 부안군 줄포면 대연길 3-14,,,2024-11-19
전라북도,부안군,해피덕농장,오리,,10000.0,전라북도 부안군 줄포면 신리 352번지 47호,,,2023-12-05
전라북도,부안군,해피덕농장,오리,,10000.0,전북특별자치도 부안군 줄포면 장산로 172-14,,,2024-11-19
전라북도,부안군,해피마실농장,오리,,13000.0,전라북도 부안군 동진면 동전리 2588번지 1호 외 1필지(2589),,,2023-12-05
전라북도,부안군,해피마실농장,오리,,13000.0,전북특별자치도 부안군 동진면 동전리 2588번지 1호 외 1필지(2589),,,2024-11-19
전라북도,부안군,햇빛농장,닭,육계,46500.0,전북특별자치도 부안군 줄포면 파산신성길 93-32,,,2024-11-19
전라북도,부안군,햇살농장,닭,육계,60000.0,전북특별자치도 부안군 계화면 간재로 623-92,,,2024-11-19
전라북도,부안군,행복농장,닭,육계,80000.0,전북특별자치도 부안군 백산면 백산로 17-100 (862-16),,,2024-11-19
전라북도,부안군,행복농장,오리,,0.0,전라북도 부안군 동진면 동전리 1737번지 외 2필지(1735-1  1736),,,2023-12-05
전라북도,부안군,행복농장,오리,,0.0,전북특별자치도 부안군 동진면 동전길 51-32,,,2024-11-19
전라북도,부안군,행복농장,닭,육계,80000.0,전라북도 부안군 백산면 대죽리 862번지 15호 862-16,,,2023-12-05
전라북도,부안군,행안농장,닭,육계,85000.0,전북특별자치도 부안군 행안면 새포로 67-21,,,2024-11-19
전라북도,부안군,현덕농장,닭,육계,20000.0,"전북특별자치도 부안군 계화면 간재로 655-101, 외 1필지",,,2024-11-19
전라북도,부안군,후다닭농장,닭,육계,50000.0,전북특별자치도 부안군 계화면 간재로 677-193,,,2024-11-19
전라북도,부안군,후다닭농장,닭,육계,50000.0,전라북도 부안군 계화면 궁안리 2327번지 6호 외 1필지,,,2023-12-05
전라북도,부안군,SG팜,닭,육계,70000.0,전북특별자치도 부안군 동진면 동전리 1438번지,,,2025-11-14
전라북도,부안군,가농보안농장,닭,종계,110000.0,전북특별자치도 부안군 보안면 월천리 1011번지 외 2필,,,2025-11-14
전라북도,부안군,가온농장,닭,육계,130000.0,전북특별자치도 부안군 행안면 삼간리 2342번지 1호,,,2025-11-14
전라북도,부안군,강산자연농장,닭,육계,70000.0,전북특별자치도 부안군 동진면 안성리 1855번지 5호 1855-6,,,2025-11-14
전라북도,부안군,계상농장,오리,,14000.0,전북특별자치도 부안군 행안면 대초리 875번지 1호,,,2025-11-14
전라북도,부안군,금OO농장,오리,육용오리,20000.0,전북특별자치도 부안군 주산면 백석리 51번지 8호 1-7동,,,2025-11-14
전라북도,부안군,금산농장,닭,육계,120000.0,전북특별자치도 부안군 계화면 창북리 4239번지 5호,,,2025-11-14
전라북도,부안군,금판오리농장,오리,,62000.0,"전북특별자치도 부안군 백산면 금판리 817번지 1호 외 3필지(817-3, 4, 802-11)",,,2025-11-14
전라북도,부안군,김OO농장,닭,육계,100000.0,전북특별자치도 부안군 줄포면 파산리 810번지 5호,,,2025-11-14
전라북도,부안군,김OO농장,오리,,33800.0,"전북특별자치도 부안군 동진면 동전리 1430번지 외 3필지(1431, 1432, 1432-1)",,,2025-11-14
전라북도,부안군,김OO농장,닭,육계,5000.0,전북특별자치도 부안군 동진면 증산리 102번지 5호,,,2025-11-14
전라북도,부안군,김산농장,닭,육계,140000.0,"전북특별자치도 부안군 주산면 돈계리 773번지 1호 773-2,  773-3",,,2025-11-14
전라북도,부안군,나래1농장,닭,육계,64000.0,전북특별자치도 부안군 계화면 양산리 2535번지 3호,,,2025-11-14
전라북도,부안군,나래농장2,닭,육계,62000.0,전북특별자치도 부안군 계화면 양산리 2535번지 6호,,,2025-11-14
전라북도,부안군,나봄1농장,닭,육계,74000.0,전북특별자치도 부안군 계화면 양산리 2535번지 1호,,,2025-11-14
전라북도,부안군,나봄2농장,닭,육계,64000.0,전북특별자치도 부안군 계화면 양산리 2535번지 5호,,,2025-11-14
전라북도,부안군,남포농장,닭,육계,75000.0,전북특별자치도 부안군 보안면 남포리 468번지,,,2025-11-14
전라북도,부안군,농업회사법인 가농유한회사 계화농장,닭,육계,210000.0,전북특별자치도 부안군 계화면 창북리 산 4225번지 1호,,,2025-11-14
전라북도,부안군,농업회사법인 유한회사 월광,닭,종계,23000.0,전북특별자치도 부안군 보안면 월천리 995번지 1호,,,2025-11-14
전라북도,부안군,농업회사법인 한스팜(주) 부안지점,닭,종계/산란계,151678.0,"전북특별자치도 부안군 주산면 백석리 424번지 15호 외 6필지(424-2,424-3,424-5,425-21,425-22,425-23)",,,2025-11-14
전라북도,부안군,농업회사법인가농유한회사 계화농장,닭,육계,504000.0,전북특별자치도 부안군 계화면 창북리 산 4225번지 1호,,,2025-11-14
전라북도,부안군,늘봄농장,닭,육계,65000.0,전북특별자치도 부안군 상서면 고잔리 515번지 2호,,,2025-11-14
전라북도,부안군,다산1농장,오리,종오리,5500.0,전북특별자치도 부안군 진서면 진서리 1273번지 6호,,,2025-11-14
전라북도,부안군,다산2농장,오리,종오리,5500.0,전북특별자치도 부안군 진서면 진서리 1273번지 5호,,,2025-11-14
전라북도,부안군,다산농장,닭,육계,90000.0,"전북특별자치도 부안군 보안면 상입석리 631번지 1호 631-2, 631-3, 632-16",,,2025-11-14
전라북도,부안군,대동농장,닭,육계,126752.0,"전북특별자치도 부안군 줄포면 대동리 659번지 3호 외 4필지(659-23,659-24,659-1,659-8)",,,2025-11-14
전라북도,부안군,대명농장,오리,,24222.0,전북특별자치도 부안군 계화면 창북리 4466번지 14호 외 1필지(4466-13),,,2025-11-14
전라북도,부안군,대명농장2,오리,,18468.0,전북특별자치도 부안군 계화면 창북리 4466번지 12호,,,2025-11-14
전라북도,부안군,더불어참,닭,육계,100000.0,"전북특별자치도 부안군 동진면 안성리 1853번지 1호 외 4필지(1844-10, 1844-11, 1844-12, 1844-13)",,,2025-11-14
전라북도,부안군,도담농장,오리,,24000.0,"전북특별자치도 부안군 줄포면 신리 923번지 외 4필지(923-1, -2, -3, -4)",,,2025-11-14
전라북도,부안군,도담농장,닭,육계,135233.0,전북특별자치도 부안군 동진면 안성리 1852번지 3호 외 1필지(1852-2),,,2025-11-14
전라북도,부안군,동산농장,닭,육계,65000.0,전북특별자치도 부안군 행안면 대초리 1005번지 6호,,,2025-11-14
전라북도,부안군,동서농장,닭,육계,58000.0,"전북특별자치도 부안군 백산면 하청리 529번지 외 4필지(529-2, 529-3, 529-5, 529-34)",,,2025-11-14
전라북도,부안군,동송농장,오리,,12000.0,전북특별자치도 부안군 줄포면 장동리 575번지 3호 외 7필,,,2025-11-14
전라북도,부안군,동암농장,닭,육계,94240.0,전북특별자치도 부안군 계화면 궁안리 2409번지 8호 외 1필지(2409-9),,,2025-11-14
전라북도,부안군,동촌농장,닭,육계,1000.0,전북특별자치도 부안군 하서면 청호리 657번지 1호,,,2025-11-14
전라북도,부안군,드림농장,닭,육계,75000.0,전북특별자치도 부안군 주산면 돈계리 739번지 외 1필,,,2025-11-14
전라북도,부안군,마루농장,닭,육계,60000.0,전북특별자치도 부안군 동진면 안성리 1852번지 8호,,,2025-11-14
전라북도,부안군,명진농장,오리,,30000.0,"전북특별자치도 부안군 줄포면 장동리 189번지 3호 외 2필지(189-1, 189-4)",,,2025-11-14
전라북도,부안군,모리아팜,오리,,29500.0,전북특별자치도 부안군 줄포면 장동리 862번지 3호,,,2025-11-14
전라북도,부안군,미소농장,닭,육계,70000.0,전북특별자치도 부안군 보안면 하입석리 1번지 29호,,,2025-11-14
전라북도,부안군,민재농장,오리,,45000.0,"전북특별자치도 부안군 계화면 양산리 2452번지 7호 외3필지(2452-8,9, 2453-9)",,,2025-11-14
전라북도,부안군,반계농장,닭,종계/산란계,80.0,전북특별자치도 부안군 진서면 진서리 80번지,,,2025-11-14
전라북도,부안군,별이,닭,종계,22000.0,전북특별자치도 부안군 상서면 감교리 807번지 12호,,,2025-11-14
전라북도,부안군,보경농장,닭,종계,28500.0,전북특별자치도 부안군 보안면 부곡리 86번지 1호 외 6필지,,,2025-11-14
전라북도,부안군,부광농장,오리,,17000.0,"전북특별자치도 부안군 백산면 하청리 611번지 611-1,2,3",,,2025-11-14
전라북도,부안군,부안 기러기농장,기러기,,1500.0,"전북특별자치도 부안군 행안면 삼간리 479번지 1호 외 2필지(479-20,483-4)",,,2025-11-14
전라북도,부안군,부안 기러기농장2,기러기,,1000.0,전북특별자치도 부안군 부안읍 내요리 55번지,,,2025-11-14
전라북도,부안군,부안농장,닭,육계,65000.0,전북특별자치도 부안군 보안면 상입석리 574번지 1호,,,2025-11-14
전라북도,부안군,뽕OO 귀농이랑,닭,육계,1000.0,전북특별자치도 부안군 하서면 장신리 498번지 1호,,,2025-11-14
전라북도,부안군,산돌농원(제1농장),닭,육계,67000.0,전북특별자치도 부안군 주산면 사산리 609번지 11호,,,2025-11-14
전라북도,부안군,산돌농원(제2농장),닭,육계,67000.0,전북특별자치도 부안군 주산면 사산리 609번지 11호 609-20,,,2025-11-14
전라북도,부안군,산지농장,닭,육계,75000.0,전북특별자치도 부안군 보안면 월천리 993번지 11호,,,2025-11-14
전라북도,부안군,상운농장,닭,육계,60000.0,전북특별자치도 부안군 보안면 월천리 830번지,,,2025-11-14
전라북도,부안군,상운농장,닭,육계,60000.0,전북특별자치도 부안군 보안면 월천리 830번지 외 9필,,,2025-11-14
전라북도,부안군,새한농장,메추리,,140000.0,전북특별자치도 부안군 백산면 대죽리 364번지 6호 외1필지(364-18),,,2025-11-14
전라북도,부안군,서원농장,닭,종계,29000.0,"전북특별자치도 부안군 보안면 상림리 219번지 1호 외 3필(219-2, 219-3, 532)",,,2025-11-14
전라북도,부안군,석불산토종닭농장,닭,육계,25000.0,전북특별자치도 부안군 하서면 언독리 1077번지 13호,,,2025-11-14
전라북도,부안군,선들농장,닭,육계,88000.0,전북특별자치도 부안군 보안면 상입석리 937번지,,,2025-11-14
전라북도,부안군,성룡농장,닭,종계,6600.0,전북특별자치도 부안군 보안면 월천리 274번지,,,2025-11-14
전라북도,부안군,성실농장,오리,,19512.0,"전북특별자치도 부안군 줄포면 신리 775번지 59호 외 5필지(775-21,775-37,788-6,788-7,788-9)",,,2025-11-14
전라북도,부안군,성일농장,닭,육계,78500.0,전북특별자치도 부안군 행안면 삼간리 2342번지 9호,,,2025-11-14
전라북도,부안군,성하농장,닭,육계,76000.0,전북특별자치도 부안군 줄포면 파산리 811번지,,,2025-11-14
전라북도,부안군,세종농장,오리,육용오리,10000.0,전북특별자치도 부안군 계화면 창북리 4455-13,,,2025-11-14
전라북도,부안군,소담농장,닭,육계,60000.0,전북특별자치도 부안군 동진면 안성리 1852번지 7호,,,2025-11-14
전라북도,부안군,소망농장,오리,,15000.0,전북특별자치도 부안군 동진면 동전리 1734번지 1735,,,2025-11-14
전라북도,부안군,소망농장,오리,,20231.0,"전북특별자치도 부안군 주산면 사산리 1207번지 7호 1207-6,1207-5",,,2025-11-14
전라북도,부안군,승리농장,오리,,10000.0,전북특별자치도 부안군 줄포면 장동리 61번지 12호,,,2025-11-14
전라북도,부안군,승원농장,오리,,9200.0,전북특별자치도 부안군 줄포면 신리 727번지 외 1필지(728),,,2025-11-14
전라북도,부안군,신OO농장,오리,,10000.0,전북특별자치도 부안군 줄포면 우포리 54번지,,,2025-11-14
전라북도,부안군,신성농장,닭,육계,95000.0,전북특별자치도 부안군 줄포면 파산리 809번지 10호 외 2필,,,2025-11-14
