시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
음성군,한마음농장,오리,,16000.0,충청북도 음성군 맹동면 마산리 산 21번지 10호,,,2021-01-31
음성군,한빛타조농장,타조,,53.0,충청북도 음성군 맹동면 봉현리 300번지 외 1필지(250번지),,,2022-02-07
음성군,한삼농장,오리,,20000.0,충청북도 음성군 금왕읍 유포리 548번지,,,2021-01-31
음성군,한서농장,육계,,40000.0,충청북도 음성군 금왕읍 호산리 11번지,,,2022-02-07
음성군,한솔제1농장,산란육성계,,165000.0,충청북도 음성군 소이면 충도리 501번지,,,2023-04-21
음성군,한솔제2농장,종계/산란계,,250000.0,충청북도 음성군 원남면 하노리 533번지 2호,,,2021-01-31
음성군,한솔제3농장,종계/산란계,,20000.0,충청북도 음성군 원남면 하노리 534번지,,,2023-04-21
음성군,한울,육계,,105000.0,"충청북도 음성군 대소면 부윤리 260번지 240, 240-1, 238-4",,,2024-08-24
음성군,한울,육계,,105000.0,충청북도 음성군 대소면 부윤리 260번지 240  240-1  238-4,,,2023-04-21
음성군,한울,육계,,105000.0,충청북도 음성군 대소면 부윤리 238번지 외 5필지,,,2021-01-31
음성군,한울,육계,,105000.0,충청북도 음성군 대소면 부윤리 260번지,,,2022-02-07
음성군,해건농장,육계,,35000.0,충청북도 음성군 음성읍 삼생리 799번지 1호 외 2필지,,,2024-08-24
음성군,해피그린농장,오리,,20000.0,충청북도 음성군 대소면 성본리 596번지 2호 외 3필지,,,2021-01-31
음성군,햇살농장,육계,,44000.0,충청북도 음성군 맹동면 봉현리 504번지,,,2024-08-24
음성군,행복농장,육계,,35000.0,충청북도 음성군 소이면 봉전리 368번지 2호,,,2024-08-24
음성군,행운농장,육계,,34700.0,충청북도 음성군 음성읍 소여리 86번지 1호,,,2023-04-21
음성군,향촌농장,오리,,11000.0,충청북도 음성군 삼성면 천평리 727번지 3호,,,2024-08-24
음성군,현일농장,오리,,4000.0,충청북도 음성군 대소면 부윤리 330번지,,,2022-02-07
음성군,형제농장,육계,,100000.0,충청북도 음성군 소이면 비산리 963번지,,,2021-01-31
음성군,형제농장,오리,,18000.0,충청북도 음성군 맹동면 봉현리 397번지,,,2023-04-21
음성군,형제농장,육계,,100000.0,"충청북도 음성군 소이면 비산리 963번지 외 4필지(963-2, 963-3, 960, 960-3)",,,2024-08-24
음성군,형제농장,육계,,100000.0,충청북도 음성군 소이면 비산리 963번지 외 4필지,,,2022-02-07
음성군,형제농장,육계,,100000.0,충청북도 음성군 소이면 비산리 963번지 외 4필지(963-2  963-3  960  960-3),,,2023-04-21
음성군,형제메추리농장,메추리,,70000.0,충청북도 음성군 원남면 덕정리 194번지,,,2021-01-31
음성군,호산농장,육계,,40000.0,충청북도 음성군 금왕읍 호산리 575번지 3호,,,2023-04-21
음성군,호영오리,오리,,10000.0,충청북도 음성군 대소면 수태리 153번지,,,2021-01-31
음성군,홍백농장,육계,,53000.0,충청북도 음성군 금왕읍 사창리 423번지 1호,,,2022-02-07
음성군,환희농장,육계,,81800.0,충청북도 음성군 맹동면 봉현리 693번지,,,2024-08-24
음성군,황금농장,육계,,55000.0,충청북도 음성군 소이면 중동리 371번지 2호,,,2022-02-07
음성군,황새농장,육계,,78000.0,충청북도 음성군 금왕읍 구계리 429번지 3호 외 1필지,,,2024-08-24
음성군,휴먼앤팜,종계/산란계,,8920.0,충청북도 음성군 소이면 비산리 670번지 외 11필지,,,2023-04-21
음성군,휴먼앤팜,종계+산란계,,,충청북도 음성군 소이면 비산리 670번지 외 11필지,,,2023-04-21
