farm_county,farm_name,farm_address,latitude,longitude,livestock_name,livestock_type,head_count,farm_source,survey_date,date,reference_date,outbreak_date,label_infected
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-11,2022-02-11,2022-02-13,1
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-12,2022-02-12,2022-02-13,1
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2018-01-29,2018-01-29,2018-02-05,1
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2018-01-30,2018-01-30,2018-02-05,1
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2018-01-31,2018-01-31,2018-02-05,1
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2018-02-01,2018-02-01,2018-02-05,1
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2018-02-02,2018-02-02,2018-02-05,1
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2018-02-03,2018-02-03,2018-02-05,1
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2018-02-04,2018-02-04,2018-02-05,1
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-06,2022-02-06,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-07,2022-02-07,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-08,2022-02-08,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-09,2022-02-09,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-10,2022-02-10,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-11,2022-02-11,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-12,2022-02-12,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-13,2022-02-13,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-14,2022-02-14,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-15,2022-02-15,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-16,2022-02-16,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-17,2022-02-17,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-18,2022-02-18,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-19,2022-02-19,,0
당진시,구현숙,충청남도 당진시 합덕읍 석우리,36.7976688618159,126.741002091546,닭,종계,,geocoded,,2022-02-20,2022-02-20,,0
당진시,대영농장,충청남도 당진시 신평면 금천리,36.8913243371523,126.773753707924,닭,종계,,geocoded,,2014-03-05,2014-03-05,2014-03-12,1
당진시,대영농장,충청남도 당진시 신평면 금천리,36.8913243371523,126.773753707924,닭,종계,,geocoded,,2014-03-06,2014-03-06,2014-03-12,1
